participant_id,latitude,longitude,time,act_speed
8,481604.893924,4979440.742040,9788.000000,14.307702
12,475368.048119,4974366.237810,9790.000000,10.849269
7,476486.522900,4974210.398990,9792.000000,15.456401
10,483369.216423,4977711.723060,9792.000000,11.289893
8,481562.271290,4979454.750770,9794.000000,14.583974
6,478123.401729,4979996.482850,9796.000000,15.138695
9,481772.486049,4976068.984300,9796.000000,13.453829
5,477571.455225,4980610.491770,9796.000000,12.138537
11,477584.572564,4977469.210390,9798.000000,10.151537
7,476508.519353,4974268.528000,9800.000000,16.186871
12,475400.569054,4974408.548210,9800.000000,12.631002
8,481518.702217,4979468.651430,9800.000000,13.717013
6,478157.342825,4980029.582130,9802.000000,16.100297
10,483328.771019,4977749.820150,9802.000000,10.789652
9,481748.717635,4976117.597070,9804.000000,13.202230
5,477614.350753,4980634.003170,9804.000000,11.848067
11,477625.513826,4977469.289240,9806.000000,10.171096
8,481477.175927,4979479.880370,9806.000000,14.140789
6,478185.163490,4980071.589510,9808.000000,21.677378
7,476533.206501,4974328.757880,9808.000000,16.022265
12,475435.122324,4974445.852040,9808.000000,13.389251
6,478219.187641,4980106.132980,9812.000000,15.208817
9,481725.894473,4976165.540710,9812.000000,13.296425
10,483290.452355,4977786.578900,9812.000000,11.006320
5,477655.513725,4980658.187460,9812.000000,11.773397
8,481433.750730,4979488.893350,9812.000000,13.580147
11,477666.533968,4977469.368080,9814.000000,11.710980
7,476555.762718,4974389.106750,9816.000000,15.650932
12,475461.425595,4974492.852270,9816.000000,13.220759
6,478249.827282,4980142.576630,9818.000000,10.788850
8,481392.299373,4979498.678480,9818.000000,11.918779
9,481702.203770,4976213.486910,9820.000000,13.377004
5,477695.498380,4980683.709180,9820.000000,12.358734
11,477713.698111,4977466.870760,9822.000000,11.658292
10,483252.059034,4977824.782210,9822.000000,10.924752
7,476572.321764,4974449.810910,9824.000000,16.051179
12,475478.002863,4974555.664270,9826.000000,12.663341
8,481344.928922,4979506.814840,9826.000000,8.892182
6,478292.749813,4980173.868660,9828.000000,21.451098
9,481679.383530,4976262.208330,9828.000000,13.141013
5,477735.418578,4980713.452720,9828.000000,12.849638
11,477760.714563,4977467.262580,9830.000000,10.682392
7,476580.842453,4974513.766040,9832.000000,16.179982
10,483217.539079,4977865.974940,9832.000000,11.157159
6,478306.692535,4980239.474400,9834.000000,17.719014
9,481655.533514,4976309.377560,9836.000000,13.052737
12,475484.711154,4974617.514310,9836.000000,12.185097
5,477776.213018,4980745.304150,9836.000000,11.916008
8,481303.411300,4979520.822080,9836.000000,7.939972
11,477803.788377,4977468.112770,9838.000000,10.950663
7,476578.554721,4974578.760490,9840.000000,15.867337
6,478280.581882,4980305.771600,9842.000000,1.902334
10,483186.895970,4977911.490080,9842.000000,12.114385
9,481632.709832,4976356.655030,9844.000000,13.611306
5,477814.395603,4980774.387700,9844.000000,11.417079
12,475502.607811,4974674.655870,9846.000000,12.048757
11,477847.875737,4977465.516030,9846.000000,11.188354
7,476580.129568,4974642.518870,9848.000000,13.902711
8,481262.705554,4979542.714440,9848.000000,7.781817
9,481608.866583,4976405.935090,9852.000000,13.270700
10,483157.768930,4977963.444430,9852.000000,12.966051
5,477851.232133,4980801.920910,9852.000000,11.302796
11,477892.995910,4977465.026690,9854.000000,11.554432
7,476581.044203,4974698.392460,9856.000000,15.842846
12,475529.720491,4974727.318760,9856.000000,12.041491
9,481587.073396,4976454.653910,9860.000000,13.386698
10,483130.199678,4978007.729800,9860.000000,12.941191
5,477895.966446,4980810.653090,9860.000000,6.833329
8,481223.817720,4979565.934770,9860.000000,4.694608
7,476564.854593,4974759.994100,9864.000000,15.982385
11,477949.950518,4977465.052300,9864.000000,12.405170
12,475556.753812,4974779.982060,9866.000000,11.710129
9,481562.358861,4976502.492520,9868.000000,13.127703
10,483091.879888,4978043.045640,9868.000000,12.181148
7,476529.775852,4974813.888880,9872.000000,15.420549
11,477999.967200,4977466.213150,9872.000000,11.657996
9,481540.485545,4976550.545220,9876.000000,13.453632
12,475578.895595,4974833.108490,9876.000000,11.533453
10,483051.727542,4978071.256980,9876.000000,10.875948
7,476493.512134,4974845.792910,9878.000000,13.782020
5,477899.314192,4980752.764520,9878.000000,4.433178
11,478046.983243,4977466.495990,9880.000000,11.403733
8,481180.034207,4979560.064780,9880.000000,6.885672
7,476457.693678,4974869.919390,9884.000000,14.780863
9,481516.720708,4976599.158890,9884.000000,13.881112
10,483016.697438,4978097.566490,9884.000000,10.549086
12,475594.886277,4974887.480400,9886.000000,10.310870
11,478092.973795,4977466.782680,9888.000000,12.679656
7,476412.379956,4974908.522420,9892.000000,14.856650
9,481491.776690,4976649.109110,9892.000000,13.810404
10,482979.919066,4978118.881920,9892.000000,11.463577
8,481140.993650,4979584.841290,9894.000000,6.995415
11,478144.095177,4977468.051970,9896.000000,12.137094
7,476373.410486,4974933.994040,9898.000000,15.700573
12,475607.656852,4974945.974850,9898.000000,9.371423
5,477937.688593,4980769.072990,9898.000000,7.168896
9,481467.938207,4976699.278410,9900.000000,13.177076
10,482941.891977,4978145.088730,9900.000000,11.907096
7,476330.410942,4974957.925580,9904.000000,14.963662
11,478193.009695,4977469.884620,9904.000000,12.680465
9,481445.118933,4976747.112020,9908.000000,12.721478
10,482904.822976,4978175.514530,9908.000000,12.359426
8,481105.915281,4979616.049420,9908.000000,6.666965
7,476287.790242,4974977.523590,9910.000000,15.185185
12,475620.721281,4974998.802760,9910.000000,10.793610
11,478244.120827,4977468.155370,9912.000000,13.174017
5,477982.569219,4980751.588440,9912.000000,12.190729
7,476244.062122,4974996.348390,9916.000000,15.180578
9,481422.373089,4976792.945940,9916.000000,12.281983
10,482866.495913,4978207.276960,9916.000000,13.026964
11,478297.216505,4977470.085690,9920.000000,12.754011
7,476199.537687,4975013.176870,9922.000000,15.448980
12,475626.404021,4975061.212320,9922.000000,7.369332
5,478009.744229,4980698.172520,9922.000000,9.318843
10,482825.252693,4978239.713980,9924.000000,13.834489
8,481067.689249,4979649.377740,9924.000000,6.774302
9,481397.366216,4976847.895660,9926.000000,13.263999
11,478337.213753,4977470.949910,9926.000000,12.828847
7,476153.108387,4975027.013400,9928.000000,15.532129
11,478377.298884,4977474.480190,9932.000000,12.894711
10,482787.661382,4978280.806250,9932.000000,11.947286
7,476105.642633,4975037.965860,9934.000000,15.461586
9,481372.653023,4976895.179610,9934.000000,12.846779
5,478031.887413,4980648.773190,9934.000000,9.574288
12,475667.387020,4975088.939400,9936.000000,7.734690
8,481029.041645,4979673.376170,9938.000000,6.677357
7,476058.253458,4975048.251870,9940.000000,15.481894
11,478429.278110,4977472.860570,9940.000000,12.919943
9,481351.805796,4976942.452400,9942.000000,12.281934
10,482752.057651,4978327.558840,9942.000000,11.527310
5,478067.181698,4980617.547260,9944.000000,17.992430
7,476010.059068,4975054.208830,9946.000000,15.817268
12,475711.301327,4975098.992700,9948.000000,4.235976
11,478481.334001,4977470.574590,9948.000000,11.911863
10,482720.679618,4978361.747350,9950.000000,11.460770
7,475960.594229,4975058.060260,9952.000000,15.976421
9,481326.800123,4976997.402420,9952.000000,11.674665
5,478122.690665,4980664.125140,9952.000000,8.614851
8,480984.169232,4979672.398610,9952.000000,7.782976
11,478529.373212,4977470.191010,9956.000000,11.911768
7,475910.481840,4975057.582100,9958.000000,15.282535
10,482687.402984,4978393.719410,9958.000000,11.673951
9,481302.891206,4977049.572150,9962.000000,11.098812
5,478163.960601,4980674.093030,9962.000000,5.191127
7,475862.574403,4975055.874050,9964.000000,15.001277
11,478577.412799,4977469.918870,9964.000000,11.449817
8,480941.931880,4979655.972310,9964.000000,4.950664
10,482655.158037,4978427.910590,9966.000000,11.260477
7,475815.684418,4975051.940770,9970.000000,13.148678
9,481283.080947,4977100.396940,9972.000000,10.048491
11,478623.553990,4977468.098210,9972.000000,11.933347
12,475734.674292,4975144.449960,9974.000000,8.169936
10,482615.669989,4978466.787290,9976.000000,12.337605
7,475795.430252,4975100.784740,9978.000000,15.243325
11,478671.669883,4977467.048910,9980.000000,11.423287
5,478199.563562,4980640.756110,9982.000000,9.166632
9,481262.177321,4977154.890880,9984.000000,9.568282
10,482585.174558,4978505.973010,9984.000000,13.495550
7,475771.180051,4975157.086760,9986.000000,11.954606
12,475716.720433,4975196.173740,9988.000000,8.738809
11,478717.739255,4977467.339840,9988.000000,11.403728
8,480922.056203,4979707.576300,9988.000000,9.758917
10,482555.564344,4978551.488450,9992.000000,14.524558
5,478244.520671,4980645.268610,9992.000000,10.344179
7,475728.573318,4975179.576750,9994.000000,13.120056
9,481241.265261,4977206.385560,9996.000000,10.160881
11,478763.729738,4977467.631350,9996.000000,11.431306
10,482521.701379,4978599.126310,10000.000000,15.498163
8,480895.236628,4979757.534800,10000.000000,10.996531
7,475706.817968,4975227.649090,10002.000000,14.119082
12,475694.752115,4975250.467840,10002.000000,6.804100
5,478286.799314,4980673.674500,10002.000000,9.866706
11,478809.803513,4977469.255970,10004.000000,11.922995
9,481216.336233,4977259.891680,10008.000000,11.861737
10,482481.845813,4978647.114030,10008.000000,17.268601
7,475693.849432,4975282.908840,10010.000000,14.110865
5,478325.930727,4980680.873490,10010.000000,5.765251
11,478857.775969,4977472.540970,10012.000000,11.403718
8,480882.017978,4979820.005640,10012.000000,12.024866
10,482445.201872,4978686.872720,10014.000000,17.785773
7,475682.539496,4975338.495580,10018.000000,10.881834
9,481190.299313,4977312.068120,10018.000000,13.359555
12,475699.705193,4975307.992400,10020.000000,8.143719
11,478903.766402,4977472.833490,10020.000000,12.168011
10,482406.666786,4978727.081180,10020.000000,17.009453
8,480868.311510,4979877.479020,10022.000000,6.264331
7,475645.937745,4975362.629650,10026.000000,10.519946
9,481164.563642,4977359.244850,10026.000000,15.718216
10,482371.997291,4978767.501390,10026.000000,19.209712
5,478364.335026,4980659.636600,10026.000000,5.556194
11,478952.828890,4977471.783180,10028.000000,11.932089
10,482333.242511,4978813.487460,10032.000000,20.336034
7,475608.451761,4975382.434880,10034.000000,13.955428
9,481131.432912,4977413.108740,10034.000000,16.892581
12,475679.854886,4975358.834810,10034.000000,7.802533
11,479000.949533,4977472.180490,10036.000000,11.464560
10,482295.133060,4978864.470910,10038.000000,19.254308
9,481104.746893,4977458.733300,10040.000000,17.732096
7,475590.189057,4975435.493280,10042.000000,16.502223
11,479047.171874,4977471.029140,10044.000000,10.444915
10,482263.176026,4978915.548620,10044.000000,18.882199
5,478405.492373,4980636.391060,10044.000000,5.543942
9,481077.833151,4977507.246930,10046.000000,17.696395
12,475638.259576,4975377.100250,10046.000000,8.446585
7,475552.204775,4975489.960080,10050.000000,21.739711
10,482230.267572,4978964.629560,10050.000000,19.832659
9,481049.971259,4977555.096960,10052.000000,18.137026
11,479089.296291,4977471.113490,10052.000000,11.599601
7,475532.489474,4975555.021680,10056.000000,18.263064
10,482197.211485,4979017.154800,10056.000000,21.286406
9,481023.062627,4977605.054950,10058.000000,18.105744
12,475598.044066,4975405.358590,10058.000000,11.898594
11,479136.075907,4977471.516190,10060.000000,11.696706
7,475522.051539,4975611.160850,10062.000000,14.014129
10,482160.931838,4979073.021840,10062.000000,21.276878
9,480996.154088,4977654.901970,10064.000000,17.328854
12,475583.819821,4975462.067510,10068.000000,14.963304
11,479183.247402,4977471.140340,10068.000000,11.149217
10,482123.862648,4979128.335860,10068.000000,21.459831
7,475503.080073,4975664.222240,10070.000000,11.754858
9,480972.397881,4977703.628870,10070.000000,16.912383
10,482085.452824,4979183.431690,10074.000000,22.127758
12,475546.755909,4975509.532320,10076.000000,14.372359
11,479228.211970,4977471.327450,10076.000000,11.658274
7,475456.156283,4975670.956170,10078.000000,13.523052
9,480949.871221,4977767.793340,10078.000000,14.750479
10,482041.518999,4979236.988050,10080.000000,20.708232
12,475532.687626,4975565.574250,10084.000000,4.316833
11,479275.228219,4977471.730400,10084.000000,11.990094
7,475402.859593,4975682.491700,10086.000000,14.920508
9,480927.791131,4977822.847400,10086.000000,14.094892
10,481994.722522,4979281.887940,10086.000000,18.532590
7,475358.412470,4975697.104050,10092.000000,14.254690
11,479323.582963,4977471.351760,10092.000000,12.929982
10,481947.421863,4979315.569770,10092.000000,15.959963
9,480907.835169,4977875.895630,10094.000000,13.513874
7,475318.643227,4975717.475240,10098.000000,15.193605
11,479364.132205,4977472.220610,10098.000000,11.535233
10,481901.660853,4979335.805990,10098.000000,13.608489
9,480888.898644,4977926.830220,10102.000000,13.662545
7,475283.337519,4975749.382560,10104.000000,15.351561
10,481862.197583,4979352.025520,10104.000000,11.982479
11,479410.341008,4977466.850610,10106.000000,12.032697
7,475246.132875,4975779.853280,10110.000000,14.703731
9,480870.043294,4977978.431150,10110.000000,11.972548
12,475528.876560,4975621.354820,10112.000000,2.317880
10,481816.582499,4979367.929530,10112.000000,10.720006
11,479458.765756,4977463.695580,10114.000000,10.601831
7,475205.183952,4975801.007360,10116.000000,14.509989
9,480877.868717,4978036.728660,10120.000000,8.208431
10,481776.011807,4979382.819690,10120.000000,9.745029
7,475159.992178,4975806.403700,10122.000000,13.196811
11,479501.519129,4977463.114090,10122.000000,10.512417
7,475119.628301,4975815.558580,10128.000000,13.605351
11,479543.810575,4977466.089170,10130.000000,11.367430
10,481730.474109,4979398.057570,10130.000000,9.957790
7,475078.942187,4975802.719600,10134.000000,14.653626
9,480871.586242,4978098.734250,10136.000000,11.948534
11,479589.645350,4977467.053650,10138.000000,11.658280
7,475033.085928,4975799.565670,10140.000000,13.721021
10,481683.832597,4979413.298930,10140.000000,11.128255
7,474990.090137,4975801.510940,10146.000000,14.979791
9,480847.610672,4978152.350160,10146.000000,12.710986
11,479636.661590,4977467.459250,10146.000000,10.682381
10,481641.209610,4979427.307140,10148.000000,12.989887
7,474943.208067,4975798.361660,10152.000000,15.400517
11,479679.735068,4977468.322080,10154.000000,11.204542
9,480820.488535,4978208.641700,10156.000000,13.209869
10,481591.496542,4979443.779960,10156.000000,13.579501
7,474895.060431,4975794.440080,10158.000000,14.417009
11,479724.848584,4977465.735010,10162.000000,12.057191
10,481550.841579,4979456.450050,10162.000000,14.751122
7,474850.021426,4975798.504960,10164.000000,14.013800
9,480797.601032,4978256.589080,10164.000000,14.044968
12,475515.666029,4975674.616330,10164.000000,8.068290
10,481506.322383,4979469.020490,10168.000000,15.286024
7,474807.695819,4975810.335630,10170.000000,15.391786
11,479773.187923,4977460.471970,10170.000000,11.892700
9,480772.750399,4978307.319650,10172.000000,13.793246
12,475476.394438,4975680.876490,10174.000000,9.316617
10,481459.829324,4979480.708270,10174.000000,15.521778
7,474765.812624,4975834.273400,10176.000000,15.620017
11,479821.150442,4977460.764850,10178.000000,11.677554
9,480748.844625,4978357.380940,10180.000000,14.020131
10,481412.387872,4979491.621520,10180.000000,14.750169
7,474732.409275,4975887.505160,10184.000000,16.790711
12,475430.472264,4975681.274770,10184.000000,10.474433
11,479868.245237,4977461.060830,10186.000000,10.679817
10,481366.991065,4979500.529600,10186.000000,11.552221
9,480723.994441,4978408.000620,10188.000000,13.304202
7,474737.488067,4975954.804320,10192.000000,15.750350
12,475389.960089,4975693.205700,10192.000000,11.106922
11,479911.316624,4977461.258690,10194.000000,11.638730
10,481321.598926,4979510.993210,10194.000000,7.073964
9,480700.240804,4978455.950990,10196.000000,13.201331
7,474755.165567,4976015.610700,10200.000000,16.272360
12,475348.201836,4975709.363010,10200.000000,11.284942
11,479958.253988,4977461.666910,10202.000000,10.914522
9,480677.433971,4978503.898590,10204.000000,13.967854
10,481284.032733,4979527.877310,10206.000000,6.226359
7,474774.979186,4976077.963950,10208.000000,15.366038
12,475308.359796,4975731.289770,10208.000000,11.709042
11,480002.271964,4977461.862420,10210.000000,11.423289
9,480653.532042,4978554.737860,10212.000000,14.351643
7,474789.969904,4976137.892310,10216.000000,15.477717
12,475275.032408,4975764.633650,10216.000000,11.700915
11,480048.341251,4977462.162930,10218.000000,10.719182
9,480628.608898,4978606.802290,10220.000000,14.427313
10,481239.446124,4979544.004620,10222.000000,6.315176
7,474789.583755,4976200.103030,10224.000000,16.199068
12,475237.901210,4975793.660000,10224.000000,11.435755
11,480091.567963,4977461.583910,10226.000000,11.638040
9,480604.634944,4978659.641560,10228.000000,14.645494
7,474770.182666,4976262.277610,10232.000000,16.826927
12,475196.236671,4975813.372760,10232.000000,11.076746
11,480138.502891,4977461.215850,10234.000000,11.931430
9,480578.610823,4978712.487150,10236.000000,14.708584
10,481197.351812,4979549.460490,10236.000000,4.890767
7,474744.866829,4976325.031020,10240.000000,16.506679
12,475151.994856,4975819.543100,10240.000000,8.210597
11,480186.621073,4977460.844460,10242.000000,12.400731
9,480551.798124,4978765.224170,10244.000000,14.210861
7,474733.447870,4976390.395780,10248.000000,15.114533
12,475112.577918,4975828.694350,10250.000000,9.434847
11,480236.633147,4977460.689760,10250.000000,11.912255
9,480526.795745,4978816.622740,10252.000000,14.276509
7,474730.215915,4976451.062540,10256.000000,14.828554
10,481158.547369,4979574.125110,10256.000000,5.161721
11,480284.674504,4977460.985880,10258.000000,12.186358
9,480502.821400,4978868.795890,10260.000000,14.126105
12,475069.115958,4975812.200330,10260.000000,10.452831
7,474733.133479,4976510.594140,10264.000000,14.884574
11,480333.820565,4977461.390040,10266.000000,11.871605
9,480478.845415,4978920.302620,10268.000000,14.169399
12,475027.352800,4975806.475480,10268.000000,10.745483
7,474737.944904,4976570.229360,10272.000000,15.346673
11,480381.632071,4977463.909340,10274.000000,11.969522
9,480459.845088,4978974.015990,10276.000000,14.944724
12,474984.207498,4975810.532030,10276.000000,11.684041
10,481121.418575,4979605.339200,10276.000000,4.821015
7,474746.706639,4976631.293140,10280.000000,16.212783
11,480429.532956,4977469.872430,10282.000000,11.422747
9,480441.644598,4979031.281790,10284.000000,14.431168
12,474937.097043,4975809.494360,10284.000000,11.757514
7,474754.220388,4976696.027770,10288.000000,16.585557
11,480474.293340,4977480.733310,10290.000000,11.045984
9,480421.700942,4979085.775780,10292.000000,13.843885
12,474890.276911,4975802.012810,10292.000000,11.734932
7,474766.707271,4976761.520410,10296.000000,16.575720
10,481087.361605,4979635.211370,10296.000000,4.625495
11,480516.929819,4977493.600540,10298.000000,11.598471
9,480398.749270,4979136.502090,10300.000000,13.337856
12,474843.189076,4975806.752310,10300.000000,11.245754
7,474784.395926,4976825.770610,10304.000000,16.337618
11,480559.193317,4977513.578780,10306.000000,12.275300
9,480366.151887,4979179.148690,10308.000000,13.768263
12,474799.603699,4975819.254510,10308.000000,12.179774
7,474805.074643,4976888.120590,10312.000000,16.349227
11,480602.337056,4977537.775960,10314.000000,11.976020
9,480334.589026,4979224.680570,10316.000000,13.739063
12,474756.694407,4975843.085300,10316.000000,10.865683
7,474828.526574,4976933.574360,10318.000000,16.397372
10,481051.416357,4979666.422370,10318.000000,4.337266
11,480642.333587,4977564.760130,10322.000000,11.451975
7,474855.835907,4976977.013470,10324.000000,16.230051
9,480306.739930,4979272.422920,10324.000000,14.460314
12,474728.942366,4975888.740810,10326.000000,12.341018
7,474883.221143,4977019.785880,10330.000000,15.701031
11,480679.333950,4977592.309030,10330.000000,11.024435
9,480282.692657,4979325.374790,10332.000000,14.760605
7,474911.778454,4977059.776600,10336.000000,15.081152
12,474738.725949,4975948.578520,10336.000000,12.331600
10,481012.417860,4979678.424470,10338.000000,4.864414
9,480256.754523,4979378.776960,10340.000000,14.717554
11,480721.009759,4977627.064740,10340.000000,9.900088
7,474942.606632,4977095.537210,10342.000000,15.244559
12,474756.549865,4976006.496040,10346.000000,11.801836
9,480231.684963,4979432.398720,10348.000000,13.287774
11,480760.700430,4977631.388740,10348.000000,9.956137
7,474979.875197,4977144.270080,10350.000000,15.790712
9,480207.859679,4979480.240180,10356.000000,11.627308
12,474776.490216,4976060.961550,10356.000000,11.414657
11,480800.849664,4977630.823760,10356.000000,8.721999
10,480972.405788,4979667.767920,10356.000000,5.319209
7,475013.927921,4977197.903600,10358.000000,13.972326
7,475035.981573,4977249.584520,10366.000000,8.493108
9,480193.757679,4979535.605570,10366.000000,10.806377
12,474790.669641,4976115.227640,10366.000000,11.412307
11,480843.838630,4977630.250530,10366.000000,8.738001
10,480933.964412,4979654.996280,10372.000000,3.790748
13,482080.536130,4974046.223430,10376.000000,12.172645
9,480162.031147,4979578.250560,10376.000000,13.367860
12,474798.541678,4976170.740560,10376.000000,11.514533
11,480886.906482,4977629.677360,10376.000000,9.138051
7,475040.068462,4977306.334550,10380.000000,10.281663
13,482129.627122,4974045.864080,10384.000000,10.196290
9,480136.233448,4979625.431890,10384.000000,14.053022
12,474793.477235,4976227.082050,10386.000000,12.288842
11,480931.949022,4977629.987290,10386.000000,8.129457
13,482170.748195,4974046.082730,10392.000000,9.335312
7,475031.858357,4977365.465410,10392.000000,11.775432
9,480111.314609,4979676.165410,10392.000000,14.734886
12,474768.445961,4976282.058090,10396.000000,12.946823
11,480972.021044,4977629.979060,10396.000000,1.038584
9,480084.273301,4979728.905230,10400.000000,14.684082
13,482216.762948,4974046.399130,10402.000000,10.176420
7,475012.112678,4977419.864560,10402.000000,17.142618
10,480930.739935,4979710.771940,10404.000000,8.582577
12,474745.088629,4976341.248980,10406.000000,12.142029
9,480059.285092,4979782.416380,10408.000000,15.377204
13,482257.804471,4974046.396390,10410.000000,10.453320
7,475021.372220,4977488.147550,10410.000000,10.917271
9,480032.253691,4979838.044680,10416.000000,15.377178
12,474738.063791,4976400.486560,10416.000000,12.527633
10,480899.866506,4979749.967000,10416.000000,7.155724
13,482299.953405,4974047.279530,10418.000000,10.900784
7,475026.351973,4977551.337210,10422.000000,10.904737
9,480005.222765,4979893.673100,10424.000000,15.293422
13,482343.915771,4974047.491440,10426.000000,11.429392
12,474738.780105,4976462.026430,10426.000000,12.395322
7,475078.931862,4977562.463150,10432.000000,12.652285
9,479977.164443,4979948.416160,10432.000000,13.692777
13,482390.009424,4974047.808870,10434.000000,10.908378
12,474740.519419,4976522.895740,10436.000000,12.312375
7,475129.674817,4977567.820070,10440.000000,5.426718
9,479954.217358,4979998.477630,10440.000000,11.543841
13,482433.900473,4974050.798760,10442.000000,11.409415
12,474745.254503,4976583.197800,10446.000000,12.663298
13,482479.913346,4974050.450540,10450.000000,10.923530
9,479930.407804,4980049.986040,10450.000000,5.665998
12,474751.967984,4976645.047290,10456.000000,12.287658
13,482523.950662,4974049.219350,10458.000000,10.184179
7,475079.160287,4977560.351580,10460.000000,13.117283
13,482564.921094,4974052.107020,10466.000000,9.100804
7,475038.433566,4977554.511610,10466.000000,13.417616
9,479894.141251,4980026.660470,10466.000000,12.240650
12,474760.724234,4976704.778060,10466.000000,12.832268
7,474996.836890,4977548.119860,10472.000000,14.158564
13,482608.594858,4974062.319320,10476.000000,8.924990
9,479865.036445,4979973.985320,10476.000000,11.873391
12,474772.486990,4976766.718750,10476.000000,12.613134
7,474953.027936,4977540.848340,10478.000000,14.245010
7,474909.523083,4977530.687630,10484.000000,14.763176
13,482652.560710,4974063.866370,10486.000000,8.732988
9,479835.858968,4979923.421210,10486.000000,10.326185
12,474790.314099,4976826.080550,10486.000000,11.806101
7,474864.671843,4977519.199450,10490.000000,13.702925
11,481016.764862,4977635.955930,10492.000000,7.356130
13,482695.579438,4974065.416290,10496.000000,8.165625
7,474824.148079,4977504.917350,10496.000000,14.040023
9,479810.565562,4979879.399160,10496.000000,11.187307
12,474808.360936,4976881.220200,10496.000000,12.391102
7,474784.864371,4977485.076210,10502.000000,13.680821
9,479782.186661,4979832.276490,10506.000000,10.464120
12,474835.241411,4976935.880800,10506.000000,12.135190
7,474746.451207,4977466.009500,10508.000000,14.295618
11,481013.854008,4977691.730420,10508.000000,12.398385
13,482681.378182,4974125.774690,10512.000000,11.358157
7,474707.081985,4977444.613940,10514.000000,15.827633
9,479756.890066,4979787.477050,10516.000000,10.559088
12,474864.320297,4976987.977850,10516.000000,12.205386
11,480990.751624,4977748.120340,10518.000000,12.373752
7,474665.011081,4977418.341440,10520.000000,14.333580
13,482656.415298,4974175.720120,10522.000000,12.705518
7,474628.933291,4977391.601100,10526.000000,8.459387
9,479730.646857,4979742.680700,10526.000000,10.565659
12,474897.571541,4977037.947990,10526.000000,11.941417
11,480972.623993,4977806.161860,10528.000000,10.354126
13,482629.339056,4974232.003330,10532.000000,13.969559
9,479703.222560,4979698.554740,10536.000000,10.929288
12,474934.985066,4977083.236300,10536.000000,11.549832
13,482605.405405,4974282.834880,10540.000000,14.528022
7,474630.498995,4977448.249820,10540.000000,14.459807
11,480971.382950,4977866.263830,10540.000000,10.789889
9,479676.027393,4979652.206410,10546.000000,9.323500
12,474970.422394,4977127.643860,10546.000000,11.284331
13,482580.451591,4974335.668860,10548.000000,14.361439
7,474648.939938,4977503.387510,10548.000000,14.971048
11,480945.207008,4977923.218520,10552.000000,11.762855
13,482555.654219,4974387.836000,10556.000000,13.882077
7,474669.201021,4977560.073270,10556.000000,16.396240
12,475002.785236,4977172.730150,10556.000000,10.233686
9,479645.682153,4979607.312370,10558.000000,9.683885
11,480920.279320,4977975.392830,10562.000000,10.045175
13,482530.693352,4974437.781950,10564.000000,14.055258
7,474698.700139,4977619.055410,10564.000000,15.643841
12,475027.175740,4977216.736830,10566.000000,8.067991
13,482505.735001,4974488.505610,10572.000000,14.094520
7,474722.516217,4977677.282520,10572.000000,15.250775
9,479640.113985,4979542.676970,10572.000000,9.925809
11,480899.144742,4978029.777670,10574.000000,8.608903
13,482481.804823,4974539.893070,10580.000000,13.636909
7,474751.442859,4977731.379290,10580.000000,14.933121
12,475045.360775,4977267.655270,10580.000000,3.206200
9,479595.181882,4979523.379840,10582.000000,12.729126
13,482457.948473,4974589.280870,10588.000000,13.716272
7,474785.635561,4977780.789730,10588.000000,13.216969
11,480878.087410,4978083.495830,10588.000000,10.442975
9,479543.845336,4979523.543900,10590.000000,12.741120
13,482433.145171,4974638.560280,10596.000000,13.786273
7,474817.120046,4977823.656810,10596.000000,14.768512
9,479492.515915,4979525.930100,10598.000000,12.187775
11,480854.118046,4978139.222350,10600.000000,11.176505
13,482409.291400,4974688.614790,10604.000000,14.326158
7,474857.284690,4977867.489720,10604.000000,15.055614
9,479443.392410,4979527.643090,10606.000000,11.929487
11,480831.236030,4978189.169170,10610.000000,11.584686
13,482383.232001,4974740.008490,10612.000000,13.864425
7,474896.668724,4977913.547700,10612.000000,15.247398
9,479395.291933,4979528.686640,10614.000000,11.868906
13,482358.431702,4974789.954720,10620.000000,12.681757
7,474932.123992,4977963.620490,10620.000000,15.238248
12,475041.171549,4977326.215000,10620.000000,12.003444
11,480805.359506,4978239.902670,10620.000000,12.104593
9,479347.425890,4979529.063260,10622.000000,11.949035
7,474962.793050,4978000.159460,10626.000000,15.027762
13,482334.723433,4974835.121300,10628.000000,8.784535
9,479299.246577,4979530.107790,10630.000000,12.554294
12,475033.432167,4977384.677500,10630.000000,13.094376
11,480779.333995,4978293.413920,10630.000000,12.097560
7,474995.580569,4978033.913090,10632.000000,14.993629
9,479248.953618,4979535.936310,10638.000000,11.383290
13,482312.042932,4974880.840580,10640.000000,11.342072
7,475032.051984,4978081.982870,10640.000000,15.841046
12,475021.688507,4977447.932440,10640.000000,10.871014
11,480753.387795,4978346.925040,10640.000000,12.782678
7,475065.480984,4978118.622650,10646.000000,15.876023
9,479203.061968,4979537.196310,10646.000000,11.184949
13,482289.140149,4974931.670540,10650.000000,13.227626
11,480725.241657,4978403.109010,10650.000000,11.948439
7,475094.978826,4978158.610540,10652.000000,16.201899
12,475030.452066,4977510.440800,10652.000000,6.023804
9,479157.953841,4979536.898860,10654.000000,10.383055
13,482266.308954,4974979.723220,10658.000000,13.590117
7,475122.657199,4978217.601730,10660.000000,16.460886
11,480701.268475,4978456.725500,10660.000000,12.298160
9,479116.079243,4979536.702240,10662.000000,3.948508
